season_id,season_name,season_year,season_url,candidate_name,gender_raw,age_raw,profession_raw,final_position_raw,final_exit_order,final_exit_order_normalized,departure_day_raw,departure_description_raw,departure_type_normalized,departure_category,departure_model_category,departure_classification_reason,needs_departure_enrichment,departure_is_definitive,returned_to_game,first_exit_order,second_exit_order,returned_after_medical_replacement,same_day_exit_group,exit_order_ambiguity,exit_order_review_required,analysis_exit_order,analysis_exit_rule,all_cause_exit_event,censored_at_end,source_row_number,scraped_at
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,Guntao,,,,Day 4,1,0.0,Day 4,Day 4,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,1,,False,,False,False,1,STANDARD,1,False,1,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,35,,,,Day 5,2,0.058824,Day 5,Day 5,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,2,,False,,False,False,2,STANDARD,1,False,2,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,39,,,,Day 7,3,0.117647,Day 7,Day 7,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,3,,False,,False,False,3,STANDARD,1,False,3,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,23,,,,Day 10,4,0.176471,Day 10,Day 10,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,4,,False,,False,False,4,STANDARD,1,False,4,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,24,,,,Day 13,5,0.235294,Day 13,Day 13,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,5,,False,,False,False,5,STANDARD,1,False,5,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,50,,,,Day 16,6,0.294118,Day 16,Day 16,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,6,,False,,False,False,6,STANDARD,1,False,6,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,25,,,,Day 19,7,0.352941,Day 19,Day 19,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,7,,False,,False,False,7,STANDARD,1,False,7,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,32,,,,Day 22,8,0.411765,Day 22,Day 22,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,8,,False,,False,False,8,STANDARD,1,False,8,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,35,,,,Day 25,9,0.470588,Day 25,Day 25,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,9,,False,,False,False,9,STANDARD,1,False,9,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,Guntao,,,,Day 28,10,0.529412,Day 28,Day 28,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,10,,False,,False,False,10,STANDARD,1,False,10,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,55,,,,Day 29,11,0.588235,Day 29,Day 29,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,11,,False,,False,False,11,STANDARD,1,False,11,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,24,,,,Day 31,12,0.647059,Day 31,Day 31,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,12,,False,,False,False,12,STANDARD,1,False,12,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,34,,,,Day 34,13,0.705882,Day 34,Day 34,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,13,,False,,False,False,13,STANDARD,1,False,13,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,40,,,,Day 37,14,0.764706,Day 37,Day 37,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,14,,False,,False,False,14,STANDARD,1,False,14,2026-07-20T22:39:04.331180+00:00
KL07,Koh-Lanta : Palawan,2007,https://en.wikipedia.org/wiki/Koh-Lanta:_Palawan,26,,,,Day 38,15,0.823529,Day 38,Day 38,INDETERMINE,INDETERMINE,AUTRE_SORTIE,Mécanisme de sortie non identifiable,True,True,False,15,,False,,False,False,15,STANDARD,1,False,15,2026-07-20T22:39:04.331180+00:00
